"wdl_collection_date","short_station_wdl","wdl_sample_id","station_num_wdl","data_owner","data_status_wdl","long_station_wdl","description","lab_collection_date","station_lab","id_type"
2024-07-24,"E Nelson C US Meadow","NRO0724B00098","A5550910","4804","1000 - Non-Public, Review Status Unknown","East Nelson Creek Upstream McRae Meadow",NA,2024-07-25,"E Nelson C US Meadow","blims_sample_i_ds"
2024-08-06,"MCCLOUD R AB SHASTA","NRO0824B00012","A2215000","4804","3000 - Public, Review Status Unknown","MCCLOUD R AB SHASTA LK",NA,2024-08-07,"MCCLOUD R AB SHASTA","blims_sample_i_ds"
2024-08-06,"Blank; Equipment","NRO0824B00010","Blank; Equipment","4804","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-08-07,"Equipment Blank","blims_sample_i_ds"
2024-08-06,"Blank; Field","NRO0824B00011","Blank; Field","4804","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-08-07,"Field Blank","blims_sample_i_ds"
2024-08-06,"COW C NR MILLVILLE","NRO0824B00060","A4811000","4804","3000 - Public, Review Status Unknown","COW C NR MILLVILLE",NA,2024-08-07,"COW C NR MILLVILLE","blims_sample_i_ds"
2024-08-06,"CHURN C NR ANDERSON","NRO0824B00001","A0079000","4804","3000 - Public, Review Status Unknown","CHURN C NR ANDERSON",NA,2024-08-07,"CHURN C NR ANDERSON","blims_sample_i_ds"
2024-08-06,"SACRAMENTO R NR MT S","NRO0824B00014","A2160000","4804","3000 - Public, Review Status Unknown","SACRAMENTO R NR MT SHASTA",NA,2024-08-07,"SACRAMENTO R NR MT S","blims_sample_i_ds"
2024-08-06,"SACRAMENTO R A DELTA","NRO0824B00013","A2130000","4804","3000 - Public, Review Status Unknown","SACRAMENTO R A DELTA",NA,2024-08-07,"SACRAMENTO R A DELTA","blims_sample_i_ds"
2024-08-06,"BearC a Parkville Rd","NRO0824B00057","A0408000","4804","3000 - Public, Review Status Unknown","Bear Creek at Parkville Rd",NA,2024-08-07,"BearC a Parkville Rd","blims_sample_i_ds"
2024-08-06,"Blank; Equipment","NRO0824B00061","Blank; Equipment","4804","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-08-07,"Equipment Blank","blims_sample_i_ds"
2024-08-06,"Blank; Field","NRO0824B00062","Blank; Field","4804","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-08-07,"Field Blank","blims_sample_i_ds"
2024-08-26,"Big Chico @ Golf C","NR0824B00107","A4211102","4804","1000 - Non-Public, Review Status Unknown","Big Chico @ Golf C",NA,2024-09-05,"Big Chico @ Golf Course","blims_sample_i_ds"
2024-08-26,"Big Chico @ Golf C","NR0824B00108","A4211102","4804","1000 - Non-Public, Review Status Unknown","Big Chico @ Golf C",NA,2024-09-05,"Big Chico @ Golf Course","blims_sample_i_ds"
2024-08-27,"Big Chico @ Golf C","NR0824B00109","A4211102","4804","1000 - Non-Public, Review Status Unknown","Big Chico @ Golf C",NA,2024-09-05,"Big Chico @ Golf Course","blims_sample_i_ds"
2024-08-27,"Big Chico @ Golf C","NR0824B00110","A4211102","4804","1000 - Non-Public, Review Status Unknown","Big Chico @ Golf C",NA,2024-09-05,"Big Chico @ Golf Course","blims_sample_i_ds"
2024-07-09,"PMW-34a Shallow","CH0724B00001","16N05E30A500M","6200","3000 - Public, Review Status Unknown","16N05E30A500M","No duplicate sample collected during run on 7/9/2024.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 7/9/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",2024-07-10,"PMW-34a Shallow","blims_sample_i_ds"
2024-07-09,"PMW-34b Deep","CH0724B00007","16N05E30A501M","6200","3000 - Public, Review Status Unknown","16N05E30A501M","No duplicate sample collected during run on 7/9/2024.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 7/9/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",2024-07-10,"PMW-34b Deep","blims_sample_i_ds"
2024-07-09,"Blank; Equipment","CH0724B00008","Blank; Equipment","6200","3500 - Public, Reviewed and Validated","Blank; Equipment",NA,2024-07-10,"(None)","blims_sample_i_ds"
2024-10-09,"Blank; Equipment","CH1024B00016","Blank; Equipment","6200","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-10-10,"Equipment Blank","blims_sample_i_ds"
2024-10-09,"AV-2A","CH1024B00015","13N14W02N002M","6200","1000 - Non-Public, Review Status Unknown","13N14W02N002M",NA,2024-10-10,"AV-2A","blims_sample_i_ds"
2024-10-09,"AV-2B","CH1024B00014","13N14W02N001M","6200","1000 - Non-Public, Review Status Unknown","13N14W02N001M",NA,2024-10-10,"AV-2B","blims_sample_i_ds"
2024-10-09,"11N10W08P001M","CH1024B00012","11N10W08P001M","6200","1000 - Non-Public, Review Status Unknown","11N10W08P001M",NA,2024-10-10,"11N10W08P001M","blims_sample_i_ds"
2024-10-09,"11N10W08P001M","CH1024B00013","11N10W08P001M","6200","1000 - Non-Public, Review Status Unknown","11N10W08P001M",NA,2024-10-10,"11N10W08P001M","blims_sample_i_ds"
2024-10-21,"Blank; Equipment","CH1024B00034","Blank; Equipment","6200","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-10-22,"Equipment Blank","blims_sample_i_ds"
2024-10-21,"03S06E28F500M","CH1024B00032","03S06E28F500M","6200","1000 - Non-Public, Review Status Unknown","03S06E28F500M",NA,2024-10-22,"03S06E28F500M","blims_sample_i_ds"
2024-10-21,"03S06E28F500M","CH1024B00033","03S06E28F500M","6200","1000 - Non-Public, Review Status Unknown","03S06E28F500M",NA,2024-10-22,"03S06E28F500M","blims_sample_i_ds"
2024-10-21,"01S09E23A001M","CH1024B00031","01S09E23A001M","6200","1000 - Non-Public, Review Status Unknown","01S09E23A001M",NA,2024-10-22,"01S09E23A001M","blims_sample_i_ds"
2024-11-04,"Blank; Equipment","CH1124B00055","Blank; Equipment","6200","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-11-05,"Equipment Blank","blims_sample_i_ds"
2024-11-04,"03S06E28F500M","CH1124B00054","03S06E28F500M","6200","1000 - Non-Public, Review Status Unknown","03S06E28F500M",NA,2024-11-05,"03S06E28F500M","blims_sample_i_ds"
2024-11-04,"03S06E28F500M","CH1124B00053","03S06E28F500M","6200","1000 - Non-Public, Review Status Unknown","03S06E28F500M",NA,2024-11-05,"03S06E28F500M","blims_sample_i_ds"
2024-11-04,"01S09E23A001M","CH1124B00052","01S09E23A001M","6200","1000 - Non-Public, Review Status Unknown","01S09E23A001M",NA,2024-11-05,"01S09E23A001M","blims_sample_i_ds"
2024-11-07,"Blank; Equipment","CH1124B00062","Blank; Equipment","6200","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-11-08,"Equipment Blank","blims_sample_i_ds"
2024-11-07,"AV-2B","CH1124B00060","13N14W02N001M","6200","1000 - Non-Public, Review Status Unknown","13N14W02N001M",NA,2024-11-08,"AV-2B","blims_sample_i_ds"
2024-11-07,"AV-2A","CH1124B00061","13N14W02N002M","6200","1000 - Non-Public, Review Status Unknown","13N14W02N002M",NA,2024-11-08,"AV-2A","blims_sample_i_ds"
2024-11-12,"Blank; Equipment","CH1124B00065","Blank; Equipment","6200","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-11-13,"Equipment Blank","blims_sample_i_ds"
2024-11-12,"05S05W29P001M","CH1124B00063","05S05W29P001M","6200","1000 - Non-Public, Review Status Unknown","05S05W29P001M",NA,2024-11-13,"05S05W29P001M","blims_sample_i_ds"
2024-11-12,"05S05W29P001M","CH1124B00064","05S05W29P001M","6200","1000 - Non-Public, Review Status Unknown","05S05W29P001M",NA,2024-11-13,"05S05W29P001M","blims_sample_i_ds"
2024-11-13,"Blank; Equipment","CH1124B00069","Blank; Equipment","6200","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-11-14,"Equipment Blank","blims_sample_i_ds"
2024-11-13,"09N06E02J500M","CH1124B00067","09N06E02J500M","6200","1000 - Non-Public, Review Status Unknown","09N06E02J500M",NA,2024-11-14,"09N06E02J500M","blims_sample_i_ds"
2024-11-13,"09N06E02J500M","CH1124B00068","09N06E02J500M","6200","1000 - Non-Public, Review Status Unknown","09N06E02J500M",NA,2024-11-14,"09N06E02J500M","blims_sample_i_ds"
2024-11-13,"05N07E11R002M","CH1124B00066","05N07E11R002M","6200","1000 - Non-Public, Review Status Unknown","05N07E11R002M",NA,2024-11-14,"05N07E11R002M","blims_sample_i_ds"
2024-11-14,"Blank; Equipment","CH1124B00073","Blank; Equipment","6200","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-11-15,"Equipment Blank","blims_sample_i_ds"
2024-11-14,"(User Defined) 08N08W29C003M","CH1124B00071","(UserDefined) 08N08W29C003M","6200","1000 - Non-Public, Review Status Unknown","(User Defined) 08N08W29C003M",NA,2024-11-15,"08N08W29C003M","blims_sample_i_ds"
2024-11-14,"(User Defined) 08N08W29C003M","CH1124B00072","(UserDefined) 08N08W29C003M","6200","1000 - Non-Public, Review Status Unknown","(User Defined) 08N08W29C003M",NA,2024-11-15,"08N08W29C003M","blims_sample_i_ds"
2024-11-14,"05N07W20L003M","CH1124B00070","05N07W20L003M","6200","1000 - Non-Public, Review Status Unknown","05N07W20L003M",NA,2024-11-15,"05N07W20L003M","blims_sample_i_ds"
2024-11-18,"02N01W31D001M","CH1124B00074","02N01W31D001M","6200","1000 - Non-Public, Review Status Unknown","02N01W31D001M",NA,2024-11-19,"02N01W31D001M","blims_sample_i_ds"
2024-11-18,"04N01E08F001M","CH1124B00075","04N01E08F001M","6200","1000 - Non-Public, Review Status Unknown","04N01E08F001M",NA,2024-11-19,"04N01E08F001M","blims_sample_i_ds"
2024-11-18,"04N01E08F001M","CH1124B00076","04N01E08F001M","6200","1000 - Non-Public, Review Status Unknown","04N01E08F001M",NA,2024-11-19,"04N01E08F001M","blims_sample_i_ds"
2024-11-21,"Blank; Equipment","CH1124B00088","Blank; Equipment","6200","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-11-22,"Equipment Blank","blims_sample_i_ds"
2024-11-21,"11N10W08P001M","CH1124B00086","11N10W08P001M","6200","1000 - Non-Public, Review Status Unknown","11N10W08P001M",NA,2024-11-22,"11N10W08P001M","blims_sample_i_ds"
2024-11-21,"11N10W08P001M","CH1124B00087","11N10W08P001M","6200","1000 - Non-Public, Review Status Unknown","11N10W08P001M",NA,2024-11-22,"11N10W08P001M","blims_sample_i_ds"
2024-12-02,"Blank; Equipment","CH1224B00095","Blank; Equipment","6200","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-12-04,"Equipment Blank","blims_sample_i_ds"
2024-12-02,"03S06E28F500M","CH1224B00094","03S06E28F500M","6200","1000 - Non-Public, Review Status Unknown","03S06E28F500M",NA,2024-12-04,"03S06E28F500M","blims_sample_i_ds"
2024-12-02,"03S06E28F500M","CH1224B00093","03S06E28F500M","6200","1000 - Non-Public, Review Status Unknown","03S06E28F500M",NA,2024-12-04,"03S06E28F500M","blims_sample_i_ds"
2024-12-02,"01S09E23A001M","CH1224B00092","01S09E23A001M","6200","1000 - Non-Public, Review Status Unknown","01S09E23A001M",NA,2024-12-04,"01S09E23A001M","blims_sample_i_ds"
2024-12-09,"Blank; Equipment","CH1224B00109","Blank; Equipment","6200","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-12-10,"Equipment Blank","blims_sample_i_ds"
2024-12-09,"05N07W20L003M","CH1224B00107","05N07W20L003M","6200","1000 - Non-Public, Review Status Unknown","05N07W20L003M",NA,2024-12-10,"05N07W20L003M","blims_sample_i_ds"
2024-12-09,"05N07W20L003M","CH1224B00108","05N07W20L003M","6200","1000 - Non-Public, Review Status Unknown","05N07W20L003M",NA,2024-12-10,"05N07W20L003M","blims_sample_i_ds"
2024-12-11,"Blank; Equipment","CH1224B00116","Blank; Equipment","6200","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-12-12,"Equipment Blank","blims_sample_i_ds"
2024-12-11,"AV-2B","CH1224B00114","13N14W02N001M","6200","1000 - Non-Public, Review Status Unknown","13N14W02N001M",NA,2024-12-12,"AV-2B","blims_sample_i_ds"
2024-12-11,"AV-2A","CH1224B00115","13N14W02N002M","6200","1000 - Non-Public, Review Status Unknown","13N14W02N002M",NA,2024-12-12,"AV-2A","blims_sample_i_ds"
2024-12-12,"Blank; Equipment","CH1224B00119","Blank; Equipment","6200","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-12-13,"Equipment Blank","blims_sample_i_ds"
2024-12-12,"05S05W29P001M","CH1224B00118","05S05W29P001M","6200","1000 - Non-Public, Review Status Unknown","05S05W29P001M",NA,2024-12-13,"05S05W29P001M","blims_sample_i_ds"
2024-12-12,"05S05W29P001M","CH1224B00117","05S05W29P001M","6200","1000 - Non-Public, Review Status Unknown","05S05W29P001M",NA,2024-12-13,"05S05W29P001M","blims_sample_i_ds"
2024-07-02,"RD 22 West","NCRO0724B0008","A0D84061387","6301","3500 - Public, Reviewed and Validated","Toe Drain at Rd. 22 West",NA,2024-07-10,"Rd. 22 West - A02170","blims_sample_i_ds"
2024-07-02,"Toe Drain YB LISBON","NCRO0724B0009","B9D82851352","6301","3500 - Public, Reviewed and Validated","Yolo Bypass Toe Drain Below Lisbon Weir",NA,2024-07-10,"YOLOBYLISBON - B9D82851352","blims_sample_i_ds"
2024-07-02,"Toe Drain YB LISBON","NCRO0724B0007","B9D82851352","6301","3500 - Public, Reviewed and Validated","Yolo Bypass Toe Drain Below Lisbon Weir",NA,2024-07-10,"Duplicate/ YOLOBYLISBON - B9D82851352","blims_sample_i_ds"
2024-07-02,"ORI","NCRO0724B0030","B9D74971332","6301","3500 - Public, Reviewed and Validated","Old River Below Clifton Court Intake",NA,2024-07-03,"B9D74971332","blims_sample_i_ds"
2024-07-02,"ORI","NCRO0724B0027","B9D74971332","6301","3500 - Public, Reviewed and Validated","Old River Below Clifton Court Intake",NA,2024-07-03,"B9534100","blims_sample_i_ds"
2024-07-02,"Blank; Field","NCRO0724B17","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-07-03,"Blank - Rock Slough at Contra Costa","blims_sample_i_ds"
2024-07-02,"Blank; Field","NCRO0724B0006","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field",NA,2024-07-10,"None/Blank","blims_sample_i_ds"
2024-07-02,"RS @CCWD Fish Screen","NCRO0724B20","B9522200","6301","3000 - Public, Review Status Unknown","Rock Slough @ Contra Costa WD Fish Screen",NA,2024-07-03,"Rock Slough at Contra Costa Water District (B9522200)","blims_sample_i_ds"
2024-07-02,"RS @CCWD Fish Screen","NCRO0724B19","B9522200","6301","3000 - Public, Review Status Unknown","Rock Slough @ Contra Costa WD Fish Screen",NA,2024-07-03,"Rock Slough at Contra Costa Water District (B9522200) Duplicate","blims_sample_i_ds"
2024-07-02,"WCI","NCRO0724B0031","B9D74991332","6301","3500 - Public, Reviewed and Validated","West Canal Above Clifton Court Intake",NA,2024-07-03,"B9D74991332","blims_sample_i_ds"
2024-07-02,"Blank; Field","NCRO0724B0028","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-07-03,"Blank","blims_sample_i_ds"
2024-07-02,"Bethel near Piper","NCRO0724B15","B9D80251385","6301","3000 - Public, Review Status Unknown","Bethel Island near Piper Slough",NA,2024-07-03,"Bethel Is nr Piper (B9D80251385)","blims_sample_i_ds"
2024-07-02,"Bethel near Piper","NCRO0724B18","B9D80251385","6301","3000 - Public, Review Status Unknown","Bethel Island near Piper Slough",NA,2024-07-03,"Bethel Is nr Piper (B9D80251385) Duplicate","blims_sample_i_ds"
2024-07-02,"Blank; Field","NCRO0724B16","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-07-03,"Blank - Bethel nr Piper","blims_sample_i_ds"
2024-07-02,"GLC n. OR","NCRO0724B0029","B9D72921327","6301","3500 - Public, Reviewed and Validated","Grant Line Canal near Old River",NA,2024-07-03,"B9D72921327","blims_sample_i_ds"
2024-07-02,"Blind Point","NCRO0724B21","B9D80201431","6301","3000 - Public, Review Status Unknown","San Joaquin River at Blind Point",NA,2024-07-03,"San Joaquin River nr Blind Point (B9D80201431)","blims_sample_i_ds"
2024-07-09,"OR@DMC-DS","NCRO0724B00033","B9536500","6301","3500 - Public, Reviewed and Validated","Old River Downstream DMC Barrier",NA,2024-07-10,"B9536500","blims_sample_i_ds"
2024-07-09,"OR@DMC-DS","NCRO0724B00034","B9536500","6301","3500 - Public, Reviewed and Validated","Old River Downstream DMC Barrier",NA,2024-07-10,"B9536500","blims_sample_i_ds"
2024-07-09,"OR up Mtn House Crk","NCRO0724B00035","B9537000","6301","3500 - Public, Reviewed and Validated","Old River Upstream of Mountain House Creek",NA,2024-07-10,"B9537000","blims_sample_i_ds"
2024-07-09,"Victoria Canal","NCRO0724B00036","B9D75231318","6301","3500 - Public, Reviewed and Validated","Victoria Canal near Byron",NA,2024-07-10,"B9D75231318","blims_sample_i_ds"
2024-07-09,"Blank; Field","NCRO0724B00032","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-07-10,"Blank","blims_sample_i_ds"
2024-07-11,"WDC. n. Palm Tract","NCRO0724B00047","B9D75781357","6301","3500 - Public, Reviewed and Validated","Werner Dredger Cut near Palm Tract",NA,2024-07-12,"WDC. n. Palm Tract - B9D75781357","blims_sample_i_ds"
2024-07-11,"RS @CCWD Fish Screen","NCRO0724B00045","B9522200","6301","3500 - Public, Reviewed and Validated","Rock Slough @ Contra Costa WD Fish Screen",NA,2024-07-12,"RS @CCWD Fish Screen - B9522200","blims_sample_i_ds"
2024-07-11,"RS@DRB","NCRO0724B00046","B9D75861372","6301","3500 - Public, Reviewed and Validated","Rock Slough at Delta Road Bridge",NA,2024-07-12,"RS@DRB - B9D75861372","blims_sample_i_ds"
2024-07-11,"HC@HollandMarina","NCRO0724B00043","B9D75841349","6301","3500 - Public, Reviewed and Validated","Holland Cut at Holland Marina",NA,2024-07-12,"Dup-HC@HollandMarina - B9D75841349","blims_sample_i_ds"
2024-07-11,"HC@HollandMarina","NCRO0724B00044","B9D75841349","6301","3500 - Public, Reviewed and Validated","Holland Cut at Holland Marina",NA,2024-07-12,"HC@HollandMarina - B9D75841349","blims_sample_i_ds"
2024-07-11,"Blank; Field","NCRO0724B00042","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field",NA,2024-07-12,"Blank","blims_sample_i_ds"
2024-07-16,"Steamboat Slough","NCRO0724B00058","B9S81131386","6301","3000 - Public, Review Status Unknown","Steamboat Slough",NA,2024-07-17,"Steamboat - B9S81131386","blims_sample_i_ds"
2024-07-16,"Sac R. DS Isleton","NCRO0724B00057","B9D81051394","6301","3000 - Public, Review Status Unknown","Sacramento River Downstream of Isleton",NA,2024-07-17,"Sac R Dwns Isleton - B9D81051394","blims_sample_i_ds"
2024-07-16,"Blank; Field","NCRO0724B00054","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-07-17,"(None)","blims_sample_i_ds"
2024-07-16,"Miner Slough nr SR","NCRO0724B00056","B9S81421400","6301","3000 - Public, Review Status Unknown","Miner Slough near Sacramento River",NA,2024-07-17,"B9S81421400 - B9S81421400","blims_sample_i_ds"
2024-07-16,"Miner Slough nr SR","NCRO0724B00055","B9S81421400","6301","3000 - Public, Review Status Unknown","Miner Slough near Sacramento River",NA,2024-07-17,"(None)","blims_sample_i_ds"
2024-07-16,"MR@UNDINE","NCRO0724B00051","B9D75011230","6301","3500 - Public, Reviewed and Validated","Middle River at Undine Road",NA,2024-07-17,"MR@UNDINE - B9D75011230","blims_sample_i_ds"
2024-07-16,"MR at Howard Rd.","NCRO0724B00050","B9D75261230","6301","3500 - Public, Reviewed and Validated","Middle River at Howard Road",NA,2024-07-17,"MR at Howard Rd. - B9D75261230","blims_sample_i_ds"
2024-07-16,"MR n. Tracy Rd.","NCRO0724B00052","B9D75291280","6301","3500 - Public, Reviewed and Validated","Middle River near Tracy Road",NA,2024-07-17,"MR n. Tracy Rd. - B9D75291280","blims_sample_i_ds"
2024-07-16,"Old River at TWA","NCRO0724B00053","B9D74821274","6301","3500 - Public, Reviewed and Validated","Old River at Tracy Wildlife Association",NA,2024-07-17,"Old River at TWA - B9D74821274","blims_sample_i_ds"
2024-07-16,"Old River at TWA","NCRO0724B00049","B9D74821274","6301","3500 - Public, Reviewed and Validated","Old River at Tracy Wildlife Association",NA,2024-07-17,"Duplicate - Old River at TWA - B9D74821274","blims_sample_i_ds"
2024-07-16,"Blank; Field","NCRO0724B00048","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field",NA,2024-07-17,"Blank - NONE","blims_sample_i_ds"
2024-07-17,"TruckeeR@Bridge8","NCRO0724B00059","G7166310","6301","3000 - Public, Review Status Unknown","Truckee River @ Bridge 8/SquawCr",NA,2024-07-18,"TruckeeR@Bridge8","blims_sample_i_ds"
2024-07-17,"TruckeeR@Bridge8","NCRO0724B00061","G7166310","6301","3000 - Public, Review Status Unknown","Truckee River @ Bridge 8/SquawCr",NA,2024-07-18,"Masaccio","blims_sample_i_ds"
2024-07-17,"LITTLE TRUCKEE R AB","NCRO0724B00060","G7216000","6301","3000 - Public, Review Status Unknown","LITTLE TRUCKEE R AB BOCA RES",NA,2024-07-18,"LITTLE TRUCKEE R AB","blims_sample_i_ds"
2024-07-17,"TruckeeR@Farad","NCRO0724B00063","G7119500","6301","3000 - Public, Review Status Unknown","Truckee River @ Farad",NA,2024-07-18,"TruckeeR@Farad","blims_sample_i_ds"
2024-07-17,"Truckee R. abv TTSA","NCRO0724B00062","G7151310","6301","3000 - Public, Review Status Unknown","Truckee River above Truckee-Tahoe Sanitation Agenc",NA,2024-07-18,"Truckee R. abv TTSA","blims_sample_i_ds"
2024-07-23,"OR at Quimby Island","NCRO0724B00073","B9D80161339","6301","3000 - Public, Review Status Unknown","Old River at Quimby Island",NA,2024-07-24,"OR at Quimby Island (B9D80161339)","blims_sample_i_ds"
2024-07-23,"Holland Cut Nr BI","NCRO0724B00074","B9D80101349","6301","3000 - Public, Review Status Unknown","Holland Cut near Bethel Island",NA,2024-07-24,"Holland Cut N BI (B9D80101349)","blims_sample_i_ds"
2024-07-23,"Holland Cut Nr BI","NCRO0724B00075","B9D80101349","6301","3000 - Public, Review Status Unknown","Holland Cut near Bethel Island",NA,2024-07-24,"Holland Cut N BI (B9D80101349) Duplicate","blims_sample_i_ds"
2024-07-23,"OR Nr Franks Tract","NCRO0724B00072","B9D80431347","6301","3000 - Public, Review Status Unknown","Old River near Frank's Tract",NA,2024-07-24,"OR N Franks Tract (B9D80431347)","blims_sample_i_ds"
2024-07-23,"MOK near HWY 12","NCRO0724B00071","B9204500","6301","3000 - Public, Review Status Unknown","Mokelumne River near Highway 12",NA,2024-07-24,"MOK near HWY 12 (B9204500)","blims_sample_i_ds"
2024-07-23,"Blank; Field","NCRO0724B00076","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-07-24,"Blank","blims_sample_i_ds"
2024-07-30,"Turner Cut","NCRO0724B00082","B9D75961273","6301","3000 - Public, Review Status Unknown","Turner Cut near Holt, CA",NA,2024-08-01,"Turner Cut (B9D75961273)","blims_sample_i_ds"
2024-07-30,"Turner Cut","NCRO0724B00085","B9D75961273","6301","3000 - Public, Review Status Unknown","Turner Cut near Holt, CA",NA,2024-08-01,"Turner Cut (B9D75961273) Duplicate","blims_sample_i_ds"
2024-07-30,"Middle River Nr Holt","NCRO0724B00083","B9D80021306","6301","3000 - Public, Review Status Unknown","Middle River near Holt",NA,2024-08-01,"Middle River N Holt (B9D80021306)","blims_sample_i_ds"
2024-07-30,"OBI @ USGS Pile","NCRO0724B00084","B9D75821343A","6301","3000 - Public, Review Status Unknown","Old River near Bacon Island @ USGS Pile",NA,2024-08-01,"OBI @ USGS Pile (B9D75821343A)","blims_sample_i_ds"
2024-07-30,"Blank; Field","NCRO0724B00086","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-08-01,"Blank","blims_sample_i_ds"
2024-08-06,"RD 22 West","NCRO0824B00101","A0D84061387","6301","3500 - Public, Reviewed and Validated","Toe Drain at Rd. 22 West",NA,2024-08-07,"Rd. 22 West - A02170","blims_sample_i_ds"
2024-08-06,"GLC n. OR","NCRO0824B00105","B9D72921327","6301","3000 - Public, Review Status Unknown","Grant Line Canal near Old River","Sample not validated because the difference between the parent NCRO024B00105 and duplicate NCRO0824B00104 samples for total suspended solids exceeded the relative percent difference (RPD) standards during this sampling event with an RPD of 30.2%",2024-08-07,"B9D72921327","blims_sample_i_ds"
2024-08-06,"GLC n. OR","NCRO0824B00104","B9D72921327","6301","3000 - Public, Review Status Unknown","Grant Line Canal near Old River","Sample not validated because the difference between the parent NCRO024B00105 and duplicate NCRO0824B00104 samples for total suspended solids exceeded the relative percent difference (RPD) standards during this sampling event with an RPD of 30.2%",2024-08-07,"B9D72921327","blims_sample_i_ds"
2024-08-06,"Blank; Field","NCRO0824B00103","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-08-07,"Blank","blims_sample_i_ds"
2024-08-06,"Toe Drain YB LISBON","NCRO0824B00100","B9D82851352","6301","3500 - Public, Reviewed and Validated","Yolo Bypass Toe Drain Below Lisbon Weir",NA,2024-08-07,"YOLOBYLISBON - B9D82851352","blims_sample_i_ds"
2024-08-06,"Toe Drain YB LISBON","NCRO0824B00102","B9D82851352","6301","3500 - Public, Reviewed and Validated","Yolo Bypass Toe Drain Below Lisbon Weir",NA,2024-08-07,"YOLOBYLISBON - B9D82851352","blims_sample_i_ds"
2024-08-06,"ORI","NCRO0824B00106","B9D74971332","6301","3500 - Public, Reviewed and Validated","Old River Below Clifton Court Intake",NA,2024-08-07,"B9D74971332","blims_sample_i_ds"
2024-08-06,"WCI","NCRO0824B00107","B9D74991332","6301","3500 - Public, Reviewed and Validated","West Canal Above Clifton Court Intake",NA,2024-08-07,"B9D74991332","blims_sample_i_ds"
2024-08-06,"Bethel near Piper","NCRO0824B00092","B9D80251385","6301","3000 - Public, Review Status Unknown","Bethel Island near Piper Slough",NA,2024-08-07,"Bethel Is nr Piper Slough (B9D80251385)","blims_sample_i_ds"
2024-08-06,"Bethel near Piper","NCRO0824B00095","B9D80251385","6301","3000 - Public, Review Status Unknown","Bethel Island near Piper Slough",NA,2024-08-07,"Bethel Is nr Piper Slough (B9D80251385) Duplicate","blims_sample_i_ds"
2024-08-06,"Blank; Field","NCRO0824B00099","Blank; Field","6301","3500 - Public, Reviewed and Validated","Blank; Field",NA,2024-08-07,"Blank","blims_sample_i_ds"
2024-08-06,"Blind Point","NCRO0824B00098","B9D80201431","6301","3000 - Public, Review Status Unknown","San Joaquin River at Blind Point",NA,2024-08-07,"San Joaquin River nr Blind Point (B9D80201431)","blims_sample_i_ds"
2024-08-06,"Blank; Field","NCRO0824B00094","Blank; Field","6301","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-08-07,"Blank Rock Slough at Contra Costa","blims_sample_i_ds"
2024-08-06,"RS @CCWD Fish Screen","NCRO0824B00096","B9522200","6301","3000 - Public, Review Status Unknown","Rock Slough @ Contra Costa WD Fish Screen",NA,2024-08-07,"Rock Slough at Contra Costa Water District (B9522200) Duplicate","blims_sample_i_ds"
